user_id,date,departure_time,origin,destination,transport_mode,actual_travel_time_mins,used_parking,parking_preference,trip_satisfaction,avg_rating
USR0539,2020-05-15,09:30,Bandra,Worli,Bike,89,No,Metro Parking,5,3.8
USR0539,2020-11-07,10:30,Bandra,Worli,Bike,75,No,Metro Parking,3,3.8
USR0539,2020-05-06,08:30,Bandra,Worli,Bike,71,No,Metro Parking,2,3.8
USR0539,2020-01-15,10:45,Bandra,Worli,Bike,99,No,Metro Parking,2,3.8
USR0539,2020-05-07,09:30,Bandra,Worli,Bike,83,No,Metro Parking,4,3.8
USR0539,2020-01-01,10:45,Bandra,Worli,Bike,77,No,Metro Parking,5,3.8
USR0539,2020-09-23,10:15,Bandra,Worli,Bike,68,No,Metro Parking,3,3.8
USR0539,2020-11-06,08:15,Bandra,Worli,Bike,86,No,Metro Parking,2,3.8
USR0539,2020-10-05,09:45,Bandra,Worli,Bike,91,No,Metro Parking,3,3.8
USR0539,2020-10-12,10:15,Bandra,Worli,Bike,87,No,Metro Parking,1,3.8
USR0539,2020-10-23,10:45,Bandra,Worli,Bike,75,No,Metro Parking,1,3.8
USR0539,2020-09-17,09:00,Bandra,Worli,Bike,73,No,Metro Parking,5,3.8
USR0539,2020-01-22,09:00,Bandra,Worli,Bike,78,No,Metro Parking,2,3.8
USR0539,2020-11-23,08:45,Bandra,Worli,Bike,72,No,Metro Parking,3,3.8
USR0539,2020-11-15,10:00,Bandra,Worli,Bike,80,No,Metro Parking,4,3.8
USR0539,2020-12-19,10:00,Bandra,Worli,Bike,94,No,Metro Parking,3,3.8
USR0539,2020-10-31,08:30,Bandra,Worli,Bike,78,No,Metro Parking,1,3.8
USR0540,2020-11-21,08:15,Powai,Andheri,Car,49,Yes,Street Parking,4,3.6
USR0540,2020-04-14,07:30,Powai,Andheri,Car,31,Yes,Street Parking,4,3.6
USR0540,2020-02-13,07:45,Powai,Andheri,Car,25,Yes,Street Parking,3,3.6
USR0540,2020-05-01,07:30,Powai,Andheri,Car,32,Yes,Street Parking,5,3.6
USR0540,2020-10-05,08:45,Powai,Andheri,Car,49,Yes,Street Parking,1,3.6
USR0540,2020-05-20,09:00,Powai,Andheri,Car,39,Yes,Street Parking,1,3.6
USR0540,2020-01-26,08:15,Powai,Andheri,Car,56,Yes,Street Parking,3,3.6
USR0540,2020-10-15,09:30,Powai,Andheri,Car,50,Yes,Street Parking,2,3.6
USR0540,2020-12-18,09:00,Powai,Andheri,Car,34,Yes,Street Parking,5,3.6
USR0540,2020-03-27,08:30,Powai,Andheri,Car,48,Yes,Street Parking,4,3.6
USR0540,2020-12-14,09:30,Powai,Andheri,Car,26,Yes,Street Parking,1,3.6
USR0540,2020-07-23,07:00,Powai,Andheri,Car,38,Yes,Street Parking,3,3.6
USR0540,2020-10-22,09:45,Powai,Andheri,Car,47,Yes,Street Parking,4,3.6
USR0540,2020-08-10,08:30,Powai,Andheri,Car,32,Yes,Street Parking,2,3.6
USR0540,2020-12-21,09:45,Powai,Andheri,Car,25,Yes,Street Parking,5,3.6
USR0540,2020-11-02,07:30,Powai,Andheri,Car,43,Yes,Street Parking,5,3.6
USR0540,2020-05-29,09:45,Powai,Andheri,Car,34,Yes,Street Parking,2,3.6
USR0540,2020-04-07,07:30,Powai,Andheri,Car,23,Yes,Street Parking,1,3.6
USR0540,2020-01-03,07:45,Powai,Andheri,Car,31,Yes,Street Parking,3,3.6
USR0540,2020-09-18,08:45,Powai,Andheri,Car,45,Yes,Street Parking,2,3.6
USR0541,2020-06-01,08:45,Mira Road,Andheri,Bike,71,No,Street Parking,3,4.0
USR0541,2020-06-18,07:15,Mira Road,Andheri,Bike,78,No,Street Parking,2,4.0
USR0541,2020-04-17,07:30,Mira Road,Andheri,Bike,96,No,Street Parking,2,4.0
USR0541,2020-04-24,07:30,Mira Road,Andheri,Bike,81,No,Street Parking,3,4.0
USR0541,2020-03-27,06:30,Mira Road,Andheri,Bike,78,No,Street Parking,1,4.0
USR0541,2020-06-11,08:45,Mira Road,Andheri,Bike,77,No,Street Parking,2,4.0
USR0541,2020-09-18,06:00,Mira Road,Andheri,Bike,75,No,Street Parking,4,4.0
USR0541,2020-11-10,06:30,Mira Road,Andheri,Bike,75,No,Street Parking,4,4.0
USR0541,2020-07-06,06:45,Mira Road,Andheri,Bike,90,No,Street Parking,2,4.0
USR0541,2020-09-05,07:45,Mira Road,Andheri,Bike,74,No,Street Parking,5,4.0
USR0541,2020-05-29,08:00,Mira Road,Andheri,Bike,95,No,Street Parking,1,4.0
USR0541,2020-05-25,06:45,Mira Road,Andheri,Bike,83,No,Street Parking,2,4.0
USR0541,2020-01-22,08:15,Mira Road,Andheri,Bike,75,No,Street Parking,1,4.0
USR0541,2020-08-07,08:30,Mira Road,Andheri,Bike,90,No,Street Parking,1,4.0
USR0541,2020-12-04,07:00,Mira Road,Andheri,Bike,74,No,Street Parking,4,4.0
USR0541,2020-02-11,06:00,Mira Road,Andheri,Bike,98,No,Street Parking,2,4.0
USR0541,2020-02-07,07:45,Mira Road,Andheri,Bike,69,No,Street Parking,3,4.0
USR0541,2020-08-09,07:00,Mira Road,Andheri,Bike,91,No,Street Parking,2,4.0
USR0541,2020-08-17,06:15,Mira Road,Andheri,Bike,100,No,Street Parking,2,4.0
USR0541,2020-06-20,08:00,Mira Road,Andheri,Bike,70,No,Street Parking,5,4.0
USR0541,2020-02-09,06:30,Mira Road,Andheri,Bike,72,No,Street Parking,1,4.0
USR0541,2020-06-25,08:15,Mira Road,Andheri,Bike,81,No,Street Parking,3,4.0
USR0541,2020-06-14,06:30,Mira Road,Andheri,Bike,93,No,Street Parking,3,4.0
USR0541,2020-10-26,08:00,Mira Road,Andheri,Bike,99,No,Street Parking,2,4.0
USR0541,2020-07-16,08:15,Mira Road,Andheri,Bike,81,No,Street Parking,5,4.0
USR0541,2020-07-21,06:00,Mira Road,Andheri,Bike,97,No,Street Parking,5,4.0
USR0541,2020-05-24,08:45,Mira Road,Andheri,Bike,76,No,Street Parking,2,4.0
USR0541,2020-05-06,07:30,Mira Road,Andheri,Bike,86,No,Street Parking,5,4.0
USR0541,2020-01-04,07:30,Mira Road,Andheri,Bike,70,No,Street Parking,4,4.0
USR0541,2020-10-21,07:30,Mira Road,Andheri,Bike,96,No,Street Parking,5,4.0
USR0541,2020-05-31,08:15,Mira Road,Andheri,Bike,76,No,Street Parking,1,4.0
USR0541,2020-09-14,06:30,Mira Road,Andheri,Bike,96,No,Street Parking,5,4.0
USR0541,2020-11-25,08:30,Mira Road,Andheri,Bike,100,No,Street Parking,2,4.0
USR0541,2020-07-16,07:00,Mira Road,Andheri,Bike,80,No,Street Parking,4,4.0
USR0541,2020-09-26,07:30,Mira Road,Andheri,Bike,73,No,Street Parking,3,4.0
USR0541,2020-04-18,08:45,Mira Road,Andheri,Bike,71,No,Street Parking,2,4.0
USR0541,2020-02-04,07:00,Mira Road,Andheri,Bike,89,No,Street Parking,5,4.0
USR0541,2020-07-01,07:30,Mira Road,Andheri,Bike,88,No,Street Parking,2,4.0
USR0541,2020-06-17,08:30,Mira Road,Andheri,Bike,90,No,Street Parking,4,4.0
USR0541,2020-11-06,07:45,Mira Road,Andheri,Bike,65,No,Street Parking,3,4.0
USR0541,2020-07-24,06:45,Mira Road,Andheri,Bike,90,No,Street Parking,2,4.0
USR0541,2020-01-19,06:30,Mira Road,Andheri,Bike,98,No,Street Parking,2,4.0
USR0541,2020-02-29,07:30,Mira Road,Andheri,Bike,65,No,Street Parking,1,4.0
USR0541,2020-11-17,08:15,Mira Road,Andheri,Bike,84,No,Street Parking,2,4.0
USR0541,2020-08-25,06:00,Mira Road,Andheri,Bike,86,No,Street Parking,1,4.0
USR0541,2020-11-16,08:45,Mira Road,Andheri,Bike,85,No,Street Parking,1,4.0
USR0541,2020-09-19,08:30,Mira Road,Andheri,Bike,69,No,Street Parking,4,4.0
USR0542,2020-09-19,07:30,Chembur,CST,Bike,75,No,Street Parking,1,4.4
USR0542,2020-09-08,09:45,Chembur,CST,Bike,55,No,Street Parking,5,4.4
USR0542,2020-02-10,08:15,Chembur,CST,Bike,72,No,Street Parking,1,4.4
USR0542,2020-07-09,07:30,Chembur,CST,Bike,57,No,Street Parking,3,4.4
USR0542,2020-04-17,09:15,Chembur,CST,Bike,78,No,Street Parking,1,4.4
USR0542,2020-07-21,08:30,Chembur,CST,Bike,85,No,Street Parking,3,4.4
USR0542,2020-07-11,08:00,Chembur,CST,Bike,65,No,Street Parking,5,4.4
USR0542,2020-02-08,08:15,Chembur,CST,Bike,87,No,Street Parking,3,4.4
USR0542,2020-02-28,09:15,Chembur,CST,Bike,65,No,Street Parking,4,4.4
USR0542,2020-04-02,09:45,Chembur,CST,Bike,81,No,Street Parking,5,4.4
USR0542,2020-02-24,07:45,Chembur,CST,Bike,55,No,Street Parking,3,4.4
USR0542,2020-05-29,07:30,Chembur,CST,Bike,78,No,Street Parking,1,4.4
USR0542,2020-04-12,09:00,Chembur,CST,Bike,72,No,Street Parking,4,4.4
USR0542,2020-02-09,09:45,Chembur,CST,Bike,86,No,Street Parking,1,4.4
USR0542,2020-08-30,07:00,Chembur,CST,Bike,74,No,Street Parking,3,4.4
USR0542,2020-12-21,07:30,Chembur,CST,Bike,58,No,Street Parking,3,4.4
USR0542,2020-07-13,09:45,Chembur,CST,Bike,85,No,Street Parking,4,4.4
USR0542,2020-04-29,07:15,Chembur,CST,Bike,62,No,Street Parking,5,4.4
USR0542,2020-08-31,08:15,Chembur,CST,Bike,88,No,Street Parking,4,4.4
USR0542,2020-06-21,07:30,Chembur,CST,Bike,63,No,Street Parking,1,4.4
USR0542,2020-11-10,07:30,Chembur,CST,Bike,59,No,Street Parking,4,4.4
USR0542,2020-09-19,08:15,Chembur,CST,Bike,88,No,Street Parking,2,4.4
USR0542,2020-08-01,08:30,Chembur,CST,Bike,58,No,Street Parking,4,4.4
USR0542,2020-09-10,08:00,Chembur,CST,Bike,70,No,Street Parking,5,4.4
USR0542,2020-05-07,08:30,Chembur,CST,Bike,69,No,Street Parking,3,4.4
USR0542,2020-12-05,09:45,Chembur,CST,Bike,63,No,Street Parking,4,4.4
USR0542,2020-12-01,08:30,Chembur,CST,Bike,68,No,Street Parking,3,4.4
USR0542,2020-07-12,09:45,Chembur,CST,Bike,72,No,Street Parking,5,4.4
USR0542,2020-04-16,08:30,Chembur,CST,Bike,75,No,Street Parking,1,4.4
USR0542,2020-05-25,08:15,Chembur,CST,Bike,74,No,Street Parking,2,4.4
USR0542,2020-12-15,09:00,Chembur,CST,Bike,70,No,Street Parking,4,4.4
USR0542,2020-02-01,07:15,Chembur,CST,Bike,71,No,Street Parking,2,4.4
USR0542,2020-09-18,09:15,Chembur,CST,Bike,83,No,Street Parking,3,4.4
USR0542,2020-06-07,07:30,Chembur,CST,Bike,84,No,Street Parking,3,4.4
USR0542,2020-05-21,07:00,Chembur,CST,Bike,66,No,Street Parking,3,4.4
USR0542,2020-09-10,09:45,Chembur,CST,Bike,56,No,Street Parking,4,4.4
USR0542,2020-05-11,07:45,Chembur,CST,Bike,87,No,Street Parking,1,4.4
USR0542,2020-02-10,07:45,Chembur,CST,Bike,74,No,Street Parking,5,4.4
USR0542,2020-06-22,07:30,Chembur,CST,Bike,58,No,Street Parking,2,4.4
USR0542,2020-05-07,09:00,Chembur,CST,Bike,64,No,Street Parking,1,4.4
USR0542,2020-10-11,09:15,Chembur,CST,Bike,58,No,Street Parking,4,4.4
USR0542,2020-03-05,09:00,Chembur,CST,Bike,86,No,Street Parking,1,4.4
USR0542,2020-02-01,09:15,Chembur,CST,Bike,88,No,Street Parking,1,4.4
USR0542,2020-01-15,09:00,Chembur,CST,Bike,87,No,Street Parking,4,4.4
USR0542,2020-06-10,09:00,Chembur,CST,Bike,73,No,Street Parking,2,4.4
USR0542,2020-08-07,07:15,Chembur,CST,Bike,66,No,Street Parking,3,4.4
USR0542,2020-02-09,08:15,Chembur,CST,Bike,59,No,Street Parking,1,4.4
USR0542,2020-10-13,09:30,Chembur,CST,Bike,84,No,Street Parking,1,4.4
USR0542,2020-06-29,09:00,Chembur,CST,Bike,67,No,Street Parking,5,4.4
USR0542,2020-02-03,09:15,Chembur,CST,Bike,80,No,Street Parking,3,4.4
USR0542,2020-10-16,07:15,Chembur,CST,Bike,58,No,Street Parking,3,4.4
USR0542,2020-03-14,07:15,Chembur,CST,Bike,64,No,Street Parking,1,4.4
USR0542,2020-03-31,08:30,Chembur,CST,Bike,73,No,Street Parking,4,4.4
USR0542,2020-01-28,09:15,Chembur,CST,Bike,58,No,Street Parking,5,4.4
USR0542,2020-05-19,08:45,Chembur,CST,Bike,67,No,Street Parking,2,4.4
USR0543,2020-12-02,10:45,Kandivali,Goregaon,Train+Auto,67,No,Street Parking,5,4.6
USR0543,2020-06-21,10:00,Kandivali,Goregaon,Train+Auto,41,No,Street Parking,5,4.6
USR0543,2020-06-01,10:30,Kandivali,Goregaon,Train+Auto,42,No,Street Parking,5,4.6
USR0543,2020-07-15,09:45,Kandivali,Goregaon,Train+Auto,63,No,Street Parking,4,4.6
USR0543,2020-01-18,08:15,Kandivali,Goregaon,Train+Auto,41,No,Street Parking,4,4.6
USR0543,2020-07-07,09:30,Kandivali,Goregaon,Train+Auto,64,No,Street Parking,3,4.6
USR0543,2020-11-13,08:15,Kandivali,Goregaon,Train+Auto,45,No,Street Parking,2,4.6
USR0543,2020-01-16,09:15,Kandivali,Goregaon,Train+Auto,68,No,Street Parking,1,4.6
USR0543,2020-11-15,10:45,Kandivali,Goregaon,Train+Auto,57,No,Street Parking,5,4.6
USR0543,2020-03-25,09:15,Kandivali,Goregaon,Train+Auto,61,No,Street Parking,3,4.6
USR0543,2020-06-08,08:00,Kandivali,Goregaon,Train+Auto,41,No,Street Parking,5,4.6
USR0543,2020-03-18,09:00,Kandivali,Goregaon,Train+Auto,62,No,Street Parking,1,4.6
USR0543,2020-09-27,08:45,Kandivali,Goregaon,Train+Auto,38,No,Street Parking,4,4.6
USR0543,2020-01-03,08:30,Kandivali,Goregaon,Train+Auto,43,No,Street Parking,5,4.6
USR0543,2020-02-29,08:30,Kandivali,Goregaon,Train+Auto,48,No,Street Parking,4,4.6
USR0543,2020-07-12,09:45,Kandivali,Goregaon,Train+Auto,69,No,Street Parking,5,4.6
USR0543,2020-02-17,08:30,Kandivali,Goregaon,Train+Auto,47,No,Street Parking,1,4.6
USR0543,2020-05-20,08:15,Kandivali,Goregaon,Train+Auto,38,No,Street Parking,3,4.6
USR0543,2020-11-18,09:00,Kandivali,Goregaon,Train+Auto,42,No,Street Parking,4,4.6
USR0543,2020-02-06,08:30,Kandivali,Goregaon,Train+Auto,49,No,Street Parking,1,4.6
USR0543,2020-05-21,08:15,Kandivali,Goregaon,Train+Auto,43,No,Street Parking,4,4.6
USR0543,2020-09-02,09:30,Kandivali,Goregaon,Train+Auto,66,No,Street Parking,2,4.6
USR0543,2020-05-09,09:00,Kandivali,Goregaon,Train+Auto,61,No,Street Parking,3,4.6
USR0543,2020-06-24,08:00,Kandivali,Goregaon,Train+Auto,52,No,Street Parking,1,4.6
USR0543,2020-12-21,10:30,Kandivali,Goregaon,Train+Auto,69,No,Street Parking,5,4.6
USR0543,2020-03-21,10:00,Kandivali,Goregaon,Train+Auto,48,No,Street Parking,2,4.6
USR0543,2020-02-23,10:15,Kandivali,Goregaon,Train+Auto,66,No,Street Parking,3,4.6
USR0543,2020-05-07,09:45,Kandivali,Goregaon,Train+Auto,40,No,Street Parking,1,4.6
USR0543,2020-06-02,09:45,Kandivali,Goregaon,Train+Auto,42,No,Street Parking,2,4.6
USR0543,2020-05-07,09:15,Kandivali,Goregaon,Train+Auto,39,No,Street Parking,3,4.6
USR0543,2020-03-27,10:30,Kandivali,Goregaon,Train+Auto,58,No,Street Parking,4,4.6
USR0543,2020-04-15,08:45,Kandivali,Goregaon,Train+Auto,68,No,Street Parking,1,4.6
USR0543,2020-09-11,09:30,Kandivali,Goregaon,Train+Auto,47,No,Street Parking,5,4.6
USR0544,2020-08-24,09:15,Andheri,BKC,Bike,52,No,Street Parking,1,5.0
USR0544,2020-12-08,08:15,Andheri,BKC,Bike,52,No,Street Parking,2,5.0
USR0544,2020-01-05,10:00,Andheri,BKC,Bike,42,No,Street Parking,3,5.0
USR0544,2020-09-18,09:15,Andheri,BKC,Bike,60,No,Street Parking,5,5.0
USR0544,2020-11-29,10:30,Andheri,BKC,Bike,71,No,Street Parking,2,5.0
USR0544,2020-01-30,09:30,Andheri,BKC,Bike,70,No,Street Parking,2,5.0
USR0544,2020-02-28,10:30,Andheri,BKC,Bike,61,No,Street Parking,3,5.0
USR0544,2020-03-08,10:15,Andheri,BKC,Bike,62,No,Street Parking,4,5.0
USR0544,2020-10-15,10:15,Andheri,BKC,Bike,75,No,Street Parking,1,5.0
USR0544,2020-09-29,09:30,Andheri,BKC,Bike,68,No,Street Parking,4,5.0
USR0544,2020-01-24,09:15,Andheri,BKC,Bike,70,No,Street Parking,1,5.0
USR0544,2020-07-19,08:45,Andheri,BKC,Bike,55,No,Street Parking,1,5.0
USR0544,2020-09-09,10:45,Andheri,BKC,Bike,77,No,Street Parking,3,5.0
USR0544,2020-09-22,08:00,Andheri,BKC,Bike,66,No,Street Parking,2,5.0
USR0544,2020-06-08,08:30,Andheri,BKC,Bike,58,No,Street Parking,4,5.0
USR0544,2020-09-06,10:00,Andheri,BKC,Bike,77,No,Street Parking,5,5.0
USR0544,2020-11-14,09:00,Andheri,BKC,Bike,75,No,Street Parking,5,5.0
USR0544,2020-05-21,08:30,Andheri,BKC,Bike,69,No,Street Parking,4,5.0
USR0544,2020-10-06,08:00,Andheri,BKC,Bike,46,No,Street Parking,3,5.0
USR0544,2020-02-02,09:15,Andheri,BKC,Bike,42,No,Street Parking,5,5.0
USR0544,2020-12-28,10:30,Andheri,BKC,Bike,67,No,Street Parking,5,5.0
USR0544,2020-10-17,10:00,Andheri,BKC,Bike,60,No,Street Parking,2,5.0
USR0544,2020-01-08,08:30,Andheri,BKC,Bike,46,No,Street Parking,3,5.0
USR0544,2020-09-04,09:15,Andheri,BKC,Bike,71,No,Street Parking,3,5.0
USR0544,2020-10-09,09:15,Andheri,BKC,Bike,53,No,Street Parking,5,5.0
USR0544,2020-08-24,08:00,Andheri,BKC,Bike,61,No,Street Parking,4,5.0
USR0544,2020-01-07,08:00,Andheri,BKC,Bike,56,No,Street Parking,5,5.0
USR0544,2020-09-30,08:30,Andheri,BKC,Bike,62,No,Street Parking,3,5.0
USR0544,2020-12-13,08:00,Andheri,BKC,Bike,71,No,Street Parking,3,5.0
USR0544,2020-09-18,09:45,Andheri,BKC,Bike,50,No,Street Parking,2,5.0
USR0544,2020-01-23,08:15,Andheri,BKC,Bike,69,No,Street Parking,5,5.0
USR0544,2020-08-31,09:30,Andheri,BKC,Bike,73,No,Street Parking,2,5.0
USR0544,2020-06-06,09:15,Andheri,BKC,Bike,68,No,Street Parking,4,5.0
USR0544,2020-01-10,10:30,Andheri,BKC,Bike,55,No,Street Parking,3,5.0
USR0544,2020-01-09,09:30,Andheri,BKC,Bike,77,No,Street Parking,3,5.0
USR0544,2020-07-17,10:45,Andheri,BKC,Bike,47,No,Street Parking,2,5.0
USR0544,2020-09-18,09:15,Andheri,BKC,Bike,64,No,Street Parking,3,5.0
USR0544,2020-01-01,09:15,Andheri,BKC,Bike,70,No,Street Parking,5,5.0
USR0544,2020-06-30,08:00,Andheri,BKC,Bike,75,No,Street Parking,1,5.0
USR0544,2020-08-21,10:30,Andheri,BKC,Bike,55,No,Street Parking,5,5.0
USR0544,2020-06-18,10:00,Andheri,BKC,Bike,47,No,Street Parking,3,5.0
USR0544,2020-10-10,10:00,Andheri,BKC,Bike,55,No,Street Parking,3,5.0
USR0544,2020-10-21,09:30,Andheri,BKC,Bike,73,No,Street Parking,1,5.0
USR0544,2020-05-28,09:00,Andheri,BKC,Bike,65,No,Street Parking,5,5.0
USR0544,2020-09-02,08:15,Andheri,BKC,Bike,51,No,Street Parking,4,5.0
USR0544,2020-10-23,08:30,Andheri,BKC,Bike,59,No,Street Parking,3,5.0
USR0544,2020-10-10,09:30,Andheri,BKC,Bike,42,No,Street Parking,4,5.0
USR0544,2020-10-25,09:30,Andheri,BKC,Bike,68,No,Street Parking,5,5.0
USR0544,2020-06-16,08:30,Andheri,BKC,Bike,54,No,Street Parking,3,5.0
USR0544,2020-12-24,10:00,Andheri,BKC,Bike,57,No,Street Parking,5,5.0
USR0544,2020-03-19,10:45,Andheri,BKC,Bike,75,No,Street Parking,5,5.0
USR0544,2020-02-08,08:00,Andheri,BKC,Bike,67,No,Street Parking,1,5.0
USR0544,2020-06-16,08:45,Andheri,BKC,Bike,49,No,Street Parking,1,5.0
USR0544,2020-03-21,09:45,Andheri,BKC,Bike,61,No,Street Parking,4,5.0
USR0545,2020-11-10,10:45,Thane,Kurla,Train+Auto,65,No,Metro Parking,3,3.7
USR0545,2020-03-30,10:15,Thane,Kurla,Train+Auto,62,No,Metro Parking,3,3.7
USR0545,2020-12-12,09:00,Thane,Kurla,Train+Auto,61,No,Metro Parking,2,3.7
USR0545,2020-03-28,11:30,Thane,Kurla,Train+Auto,46,No,Metro Parking,3,3.7
USR0545,2020-04-28,11:45,Thane,Kurla,Train+Auto,50,No,Metro Parking,2,3.7
USR0545,2020-02-24,11:00,Thane,Kurla,Train+Auto,51,No,Metro Parking,2,3.7
USR0545,2020-12-11,11:30,Thane,Kurla,Train+Auto,45,No,Metro Parking,1,3.7
USR0545,2020-02-18,09:45,Thane,Kurla,Train+Auto,32,No,Metro Parking,4,3.7
USR0545,2020-09-24,09:15,Thane,Kurla,Train+Auto,51,No,Metro Parking,2,3.7
USR0545,2020-01-19,10:45,Thane,Kurla,Train+Auto,46,No,Metro Parking,3,3.7
USR0545,2020-02-03,10:00,Thane,Kurla,Train+Auto,62,No,Metro Parking,2,3.7
USR0545,2020-10-05,09:00,Thane,Kurla,Train+Auto,61,No,Metro Parking,2,3.7
USR0545,2020-08-09,09:15,Thane,Kurla,Train+Auto,38,No,Metro Parking,1,3.7
USR0545,2020-03-09,11:00,Thane,Kurla,Train+Auto,43,No,Metro Parking,3,3.7
USR0545,2020-07-04,11:45,Thane,Kurla,Train+Auto,37,No,Metro Parking,2,3.7
USR0545,2020-10-25,10:15,Thane,Kurla,Train+Auto,32,No,Metro Parking,2,3.7
USR0545,2020-07-31,11:00,Thane,Kurla,Train+Auto,59,No,Metro Parking,1,3.7
USR0545,2020-05-22,11:00,Thane,Kurla,Train+Auto,51,No,Metro Parking,2,3.7
USR0545,2020-03-30,11:45,Thane,Kurla,Train+Auto,63,No,Metro Parking,3,3.7
USR0545,2020-12-13,11:15,Thane,Kurla,Train+Auto,64,No,Metro Parking,1,3.7
USR0545,2020-09-11,10:00,Thane,Kurla,Train+Auto,59,No,Metro Parking,2,3.7
USR0545,2020-01-31,10:00,Thane,Kurla,Train+Auto,64,No,Metro Parking,3,3.7
USR0545,2020-05-19,09:30,Thane,Kurla,Train+Auto,32,No,Metro Parking,1,3.7
USR0545,2020-07-15,10:00,Thane,Kurla,Train+Auto,44,No,Metro Parking,4,3.7
USR0545,2020-12-01,09:30,Thane,Kurla,Train+Auto,33,No,Metro Parking,3,3.7
USR0545,2020-11-11,11:15,Thane,Kurla,Train+Auto,52,No,Metro Parking,3,3.7
USR0545,2020-10-02,10:00,Thane,Kurla,Train+Auto,48,No,Metro Parking,4,3.7
USR0545,2020-04-05,09:00,Thane,Kurla,Train+Auto,49,No,Metro Parking,1,3.7
USR0545,2020-02-05,10:30,Thane,Kurla,Train+Auto,54,No,Metro Parking,5,3.7
USR0545,2020-09-30,10:15,Thane,Kurla,Train+Auto,66,No,Metro Parking,5,3.7
USR0545,2020-08-25,10:30,Thane,Kurla,Train+Auto,62,No,Metro Parking,5,3.7
USR0545,2020-10-23,10:00,Thane,Kurla,Train+Auto,31,No,Metro Parking,3,3.7
USR0545,2020-02-23,10:15,Thane,Kurla,Train+Auto,54,No,Metro Parking,2,3.7
USR0545,2020-01-18,11:15,Thane,Kurla,Train+Auto,35,No,Metro Parking,2,3.7
USR0545,2020-07-26,09:15,Thane,Kurla,Train+Auto,35,No,Metro Parking,5,3.7
USR0545,2020-09-28,11:45,Thane,Kurla,Train+Auto,48,No,Metro Parking,3,3.7
USR0545,2020-04-07,11:15,Thane,Kurla,Train+Auto,33,No,Metro Parking,2,3.7
USR0545,2020-05-12,09:45,Thane,Kurla,Train+Auto,36,No,Metro Parking,2,3.7
USR0545,2020-08-09,11:30,Thane,Kurla,Train+Auto,60,No,Metro Parking,1,3.7
USR0545,2020-09-21,11:30,Thane,Kurla,Train+Auto,65,No,Metro Parking,2,3.7
USR0545,2020-03-10,11:00,Thane,Kurla,Train+Auto,62,No,Metro Parking,1,3.7
USR0545,2020-06-13,09:30,Thane,Kurla,Train+Auto,40,No,Metro Parking,1,3.7
USR0545,2020-10-10,10:00,Thane,Kurla,Train+Auto,63,No,Metro Parking,5,3.7
USR0545,2020-03-08,11:00,Thane,Kurla,Train+Auto,49,No,Metro Parking,2,3.7
USR0545,2020-03-10,10:15,Thane,Kurla,Train+Auto,32,No,Metro Parking,1,3.7
USR0545,2020-07-13,10:15,Thane,Kurla,Train+Auto,45,No,Metro Parking,4,3.7
USR0545,2020-10-07,09:00,Thane,Kurla,Train+Auto,31,No,Metro Parking,2,3.7
USR0545,2020-12-27,10:30,Thane,Kurla,Train+Auto,66,No,Metro Parking,4,3.7
USR0545,2020-09-17,09:30,Thane,Kurla,Train+Auto,31,No,Metro Parking,3,3.7
USR0546,2020-02-19,08:45,Andheri,BKC,Auto,105,No,Street Parking,2,3.7
USR0546,2020-09-26,08:45,Andheri,BKC,Auto,99,No,Street Parking,3,3.7
USR0546,2020-08-07,09:45,Andheri,BKC,Auto,101,No,Street Parking,5,3.7
USR0546,2020-09-05,10:15,Andheri,BKC,Auto,77,No,Street Parking,1,3.7
USR0546,2020-06-26,08:00,Andheri,BKC,Auto,74,No,Street Parking,4,3.7
USR0546,2020-03-31,10:30,Andheri,BKC,Auto,85,No,Street Parking,5,3.7
USR0546,2020-01-08,10:30,Andheri,BKC,Auto,75,No,Street Parking,5,3.7
USR0546,2020-10-12,09:30,Andheri,BKC,Auto,88,No,Street Parking,3,3.7
USR0546,2020-06-12,09:45,Andheri,BKC,Auto,75,No,Street Parking,1,3.7
USR0546,2020-03-25,10:45,Andheri,BKC,Auto,80,No,Street Parking,3,3.7
USR0546,2020-06-24,08:30,Andheri,BKC,Auto,105,No,Street Parking,1,3.7
USR0546,2020-11-04,10:15,Andheri,BKC,Auto,105,No,Street Parking,4,3.7
USR0546,2020-02-06,10:45,Andheri,BKC,Auto,79,No,Street Parking,4,3.7
USR0546,2020-01-22,10:00,Andheri,BKC,Auto,82,No,Street Parking,4,3.7
USR0546,2020-12-22,09:30,Andheri,BKC,Auto,74,No,Street Parking,1,3.7
USR0546,2020-11-11,10:30,Andheri,BKC,Auto,74,No,Street Parking,2,3.7
USR0546,2020-10-11,10:45,Andheri,BKC,Auto,88,No,Street Parking,4,3.7
USR0546,2020-09-21,08:00,Andheri,BKC,Auto,86,No,Street Parking,1,3.7
USR0546,2020-03-11,08:30,Andheri,BKC,Auto,80,No,Street Parking,2,3.7
USR0546,2020-07-25,09:45,Andheri,BKC,Auto,72,No,Street Parking,5,3.7
USR0546,2020-05-16,10:00,Andheri,BKC,Auto,103,No,Street Parking,2,3.7
USR0546,2020-10-30,10:45,Andheri,BKC,Auto,103,No,Street Parking,1,3.7
USR0546,2020-01-29,08:15,Andheri,BKC,Auto,72,No,Street Parking,5,3.7
USR0546,2020-08-11,09:45,Andheri,BKC,Auto,70,No,Street Parking,4,3.7
